team,home_team,date,H_opp_p,R_opp_p,ER_opp_p,BB_opp_p,SO_opp_p,HR_opp_p,HBP_opp_p,ERA_opp_p,2B_opp_p,3B_opp_p,IBB_opp_p,GDP_opp_p,SF_opp_p,SB_opp_p,CS_opp_p,PO_opp_p,BF_opp_p,Pit_opp_p,Str_opp_p,StL_opp_p,StS_opp_p,GB/FB_opp_p,LD_opp_p,PU_opp_p,WHIP_opp_p,BAbip_opp_p,SO9_opp_p,SO/W_opp_p,game_date_id,2B_1,3B_1,BA_1,BB_1,CS_1,GDP_1,H_1,HBP_1,HR_1,IBB_1,OBP_1,OPS_1,R_1,RBI_1,SB_1,SF_1,SH_1,SLG_1,SO_1,2B_2,3B_2,BA_2,BB_2,CS_2,GDP_2,H_2,HBP_2,HR_2,IBB_2,OBP_2,OPS_2,R_2,RBI_2,SB_2,SF_2,SH_2,SLG_2,SO_2,2B_3,3B_3,BA_3,BB_3,CS_3,GDP_3,H_3,HBP_3,HR_3,IBB_3,OBP_3,OPS_3,R_3,RBI_3,SB_3,SF_3,SH_3,SLG_3,SO_3,2B_4,3B_4,BA_4,BB_4,CS_4,GDP_4,H_4,HBP_4,HR_4,IBB_4,OBP_4,OPS_4,R_4,RBI_4,SB_4,SF_4,SH_4,SLG_4,SO_4,2B_5,3B_5,BA_5,BB_5,CS_5,GDP_5,H_5,HBP_5,HR_5,IBB_5,OBP_5,OPS_5,R_5,RBI_5,SB_5,SF_5,SH_5,SLG_5,SO_5,2B_6,3B_6,BA_6,BB_6,CS_6,GDP_6,H_6,HBP_6,HR_6,IBB_6,OBP_6,OPS_6,R_6,RBI_6,SB_6,SF_6,SH_6,SLG_6,SO_6,2B_7,3B_7,BA_7,BB_7,CS_7,GDP_7,H_7,HBP_7,HR_7,IBB_7,OBP_7,OPS_7,R_7,RBI_7,SB_7,SF_7,SH_7,SLG_7,SO_7,2B_8,3B_8,BA_8,BB_8,CS_8,GDP_8,H_8,HBP_8,HR_8,IBB_8,OBP_8,OPS_8,R_8,RBI_8,SB_8,SF_8,SH_8,SLG_8,SO_8,2B_9,3B_9,BA_9,BB_9,CS_9,GDP_9,H_9,HBP_9,HR_9,IBB_9,OBP_9,OPS_9,R_9,RBI_9,SB_9,SF_9,SH_9,SLG_9,SO_9
Marlins,Marlins,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05,0.0,0.111,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.367,0.1,0.0,0.0,0.0,0.0,0.167,0.1,0.05263157894736842,0.0,0.286,0.21052631578947367,0.0,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.0,0.474,0.831,0.10526315789473684,0.0,0.0,0.0,0.0,0.357,0.2631578947368421,0.05555555555555555,0.0,0.438,0.05555555555555555,0.0,0.1111111111111111,0.3888888888888889,0.0,0.0,0.0,0.444,0.944,0.16666666666666666,0.3333333333333333,0.0,0.05555555555555555,0.0,0.5,0.1111111111111111,0.05555555555555555,0.0,0.143,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,0.333,0.762,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.429,0.3888888888888889,0.0,0.0,0.263,0.0,0.0,0.05263157894736842,0.2631578947368421,0.0,0.0,0.0,0.263,0.526,0.15789473684210525,0.0,0.0,0.0,0.0,0.263,0.21052631578947367,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.375,0.125,0.0,0.0,0.25,0.125,0.058823529411764705,0.0,0.188,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.235,0.485,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.25,0.35294117647058826,0.0,0.0,0.167,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.167,0.833,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855
Rangers,Rays,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06666666666666667,0.0,0.308,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4,0.785,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.385,0.13333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.1,0.2,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.385,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.231,0.06666666666666667,0.0,0.0,0.2,0.0,0.13333333333333333,0.0,0.267,0.959,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.692,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.308,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.4,1.169,0.2,0.13333333333333333,0.0,0.0,0.0,0.769,0.26666666666666666,0.0,0.06666666666666667,0.333,0.13333333333333333,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.06666666666666667,0.4,0.9,0.06666666666666667,0.2,0.0,0.06666666666666667,0.0,0.5,0.2,0.1111111111111111,0.0,0.444,0.0,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.444,1.333,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.889,0.2222222222222222,0.1111111111111111,0.0,0.222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.222,0.556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
Rays,Rays,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.058823529411764705,0.0,0.357,0.11764705882352941,0.0,0.0,0.29411764705882354,0.0,0.058823529411764705,0.0,0.412,1.055,0.17647058823529413,0.29411764705882354,0.0,0.058823529411764705,0.0,0.643,0.17647058823529413,0.0,0.0,0.273,0.08333333333333333,0.0,0.08333333333333333,0.25,0.0,0.08333333333333333,0.0,0.333,0.879,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.546,0.3333333333333333,0.0,0.0,0.357,0.06666666666666667,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.4,1.186,0.26666666666666666,0.2,0.13333333333333333,0.0,0.0,0.786,0.26666666666666666,0.2222222222222222,0.0,0.375,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.444,1.069,0.0,0.1111111111111111,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.214,0.0625,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.313,0.527,0.125,0.0,0.1875,0.0,0.0,0.214,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.286,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.286,0.714,0.14285714285714285,0.0,0.0,0.0,0.0,0.429,0.2857142857142857
Tigers,Mets,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.167,0.0,0.5,0.0,0.25,0.0,0.667,0.25,0.0,0.0,0.231,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.286,0.517,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.231,0.21428571428571427,0.0,0.0,0.083,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.154,0.487,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.333,0.3076923076923077,0.07692307692307693,0.0,0.364,0.15384615384615385,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.462,1.189,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.0,0.0,0.727,0.23076923076923078,0.0,0.0,0.143,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.143,0.714,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.571,0.42857142857142855,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.154,0.308,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.154,0.3076923076923077,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0
Mets,Mets,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.077,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.077,0.154,0.0,0.0,0.0,0.0,0.0,0.077,0.38461538461538464,0.0,0.0,0.083,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.154,0.237,0.0,0.0,0.0,0.0,0.0,0.083,0.15384615384615385,0.0,0.0,0.364,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.417,1.053,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.636,0.0,0.09090909090909091,0.0,0.5,0.09090909090909091,0.0,0.0,0.45454545454545453,0.0,0.09090909090909091,0.0,0.546,1.446,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.9,0.2727272727272727,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.08333333333333333,0.0,0.3,0.16666666666666666,0.0,0.0,0.25,0.0,0.08333333333333333,0.0,0.417,1.117,0.25,0.08333333333333333,0.0,0.0,0.0,0.7,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.25,0.875,0.125,0.375,0.0,0.0,0.0,0.625,0.5,0.0,0.0,0.143,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.143,0.286,0.0,0.0,0.0,0.0,0.0,0.143,0.2857142857142857,,,,,,,,,,,,,,,,,,,
Blue Jays,Astros,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.188,0.1111111111111111,0.0,0.1111111111111111,0.16666666666666666,0.0,0.1111111111111111,0.0,0.278,0.84,0.2777777777777778,0.1111111111111111,0.0,0.0,0.0,0.563,0.16666666666666666,0.0,0.0,0.308,0.2777777777777778,0.0,0.0,0.2222222222222222,0.0,0.05555555555555555,0.0,0.5,1.039,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.539,0.16666666666666666,0.125,0.0,0.286,0.0625,0.0,0.0625,0.25,0.0625,0.0625,0.0,0.375,1.018,0.25,0.25,0.0,0.0,0.0,0.643,0.125,0.0,0.0,0.143,0.17647058823529413,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.294,0.437,0.11764705882352941,0.0,0.0,0.0,0.0,0.143,0.23529411764705882,0.0,0.0,0.182,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.231,0.413,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.182,0.15384615384615385,0.0,0.0,0.333,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.333,0.667,0.2222222222222222,0.0,0.0,0.0,0.0,0.333,0.1111111111111111,0.0,0.0,0.111,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.311,0.0,0.1,0.0,0.0,0.0,0.111,0.5,0.0,0.0,0.333,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.4,0.733,0.1,0.0,0.0,0.0,0.0,0.333,0.1,0.0,0.0,0.25,0.2,0.0,0.0,0.2,0.0,0.06666666666666667,0.0,0.4,0.9,0.13333333333333333,0.2,0.0,0.0,0.0,0.5,0.3333333333333333
Astros,Astros,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.10526315789473684,0.0,0.333,0.05263157894736842,0.0,0.0,0.3157894736842105,0.0,0.05263157894736842,0.0,0.368,0.98,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.611,0.10526315789473684,0.0,0.0,0.118,0.10526315789473684,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.211,0.328,0.05263157894736842,0.0,0.0,0.0,0.0,0.118,0.10526315789473684,0.05263157894736842,0.0,0.294,0.10526315789473684,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.368,0.721,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.0,0.353,0.3157894736842105,0.058823529411764705,0.0,0.2,0.11764705882352941,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.294,0.561,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.267,0.058823529411764705,0.0,0.0,0.429,0.125,0.0,0.0625,0.375,0.0,0.0,0.0,0.5,0.929,0.0625,0.125,0.0,0.0,0.0,0.429,0.0625,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.154,0.154,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.182,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.432,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.182,0.3333333333333333,0.0625,0.0,0.4,0.0,0.0625,0.125,0.375,0.0625,0.0,0.0,0.438,0.904,0.0625,0.0,0.0,0.0,0.0,0.467,0.125,0.0,0.0,0.125,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.222,0.722,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.5,0.3333333333333333
Red Sox,Athletics,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.125,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.222,0.347,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.125,0.2222222222222222,0.1,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.3,1.0,0.1,0.2,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.177,0.05555555555555555,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0,0.0,0.222,0.399,0.0,0.0,0.05555555555555555,0.0,0.0,0.177,0.2777777777777778,0.0,0.0,0.067,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.177,0.243,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.067,0.35294117647058826,0.0,0.0,0.4,0.23076923076923078,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385,0.07692307692307693,0.539,1.539,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,0.0,1.0,0.07692307692307693,0.058823529411764705,0.0,0.25,0.058823529411764705,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.294,0.607,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.313,0.23529411764705882,0.0,0.0,0.167,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.167,0.583,0.16666666666666666,0.25,0.0,0.0,0.0,0.417,0.25,0.08333333333333333,0.08333333333333333,0.333,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.333,0.917,0.25,0.08333333333333333,0.0,0.0,0.0,0.583,0.4166666666666667,0.125,0.0,0.429,0.125,0.0,0.0,0.375,0.0,0.0,0.0,0.5,1.071,0.125,0.125,0.0,0.0,0.0,0.571,0.125
Athletics,Athletics,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.182,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.308,0.49,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.182,0.2857142857142857,0.058823529411764705,0.058823529411764705,0.294,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.294,0.765,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.471,0.17647058823529413,0.058823529411764705,0.0,0.133,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.0,0.235,0.435,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.2,0.4117647058823529,0.0,0.0,0.111,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.333,0.444,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.111,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.364,0.697,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.333,0.09090909090909091,0.0,0.0,0.167,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.286,0.452,0.0,0.0,0.0,0.0,0.0,0.167,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Guardians,Mariners,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.047619047619047616,0.0,0.35,0.047619047619047616,0.0,0.0,0.3333333333333333,0.0,0.047619047619047616,0.0,0.381,0.931,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.0,0.0,0.55,0.14285714285714285,0.10526315789473684,0.05263157894736842,0.4,0.10526315789473684,0.05263157894736842,0.0,0.3157894736842105,0.10526315789473684,0.0,0.0,0.526,1.193,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.0,0.0,0.667,0.0,0.0,0.05,0.2,0.0,0.0,0.05,0.2,0.0,0.05,0.0,0.2,0.65,0.2,0.2,0.0,0.0,0.0,0.45,0.1,0.14285714285714285,0.0,0.417,0.07142857142857142,0.07142857142857142,0.0,0.35714285714285715,0.07142857142857142,0.0,0.0,0.5,1.083,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.583,0.07142857142857142,0.06666666666666667,0.0,0.25,0.13333333333333333,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0,0.0,0.4,0.733,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.333,0.13333333333333333,0.0,0.0,0.2,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.333,0.533,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.2,0.08333333333333333,0.09090909090909091,0.0,0.3,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.364,0.764,0.0,0.0,0.09090909090909091,0.0,0.0,0.4,0.36363636363636365,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.23076923076923078,0.0,0.273,0.15384615384615385,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.385,0.93,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.546,0.3076923076923077
Mariners,Mariners,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.133,0.058823529411764705,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.235,0.569,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.333,0.17647058823529413,0.058823529411764705,0.0,0.188,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.235,0.485,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.25,0.29411764705882354,0.0,0.0,0.071,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.188,0.259,0.0,0.0,0.0,0.0,0.0,0.071,0.4375,0.06666666666666667,0.0,0.286,0.06666666666666667,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.333,0.905,0.2,0.2,0.0,0.0,0.0,0.571,0.4,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.182,0.282,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.36363636363636365,0.0,0.0,0.267,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.267,0.533,0.06666666666666667,0.0,0.0,0.0,0.0,0.267,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Cardinals,Padres,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05555555555555555,0.0,0.125,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.222,0.41,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.188,0.3333333333333333,0.0,0.0,0.286,0.16666666666666666,0.0,0.0,0.2222222222222222,0.0,0.05555555555555555,0.05555555555555555,0.412,0.912,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.5,0.2777777777777778,0.05555555555555555,0.0,0.235,0.05555555555555555,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.278,0.572,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.294,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.167,0.292,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.125,0.05555555555555555,0.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,0.35,0.08333333333333333,0.0,0.0,0.0,0.0,0.1,0.4166666666666667,0.0,0.0,0.2,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.2,0.4,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.1,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.182,0.282,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.2727272727272727,0.06666666666666667,0.0,0.143,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.2,0.414,0.2,0.0,0.06666666666666667,0.0,0.0,0.214,0.3333333333333333,0.0,0.0,0.333,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.333,0.667,0.1,0.0,0.0,0.0,0.1,0.333,0.1
Padres,Padres,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.267,0.0625,0.0,0.0,0.25,0.0,0.0,0.0,0.313,0.579,0.1875,0.0625,0.0,0.0,0.0,0.267,0.1875,0.06666666666666667,0.0,0.267,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.13333333333333333,0.0,0.267,1.0,0.2,0.13333333333333333,0.0,0.0,0.0,0.733,0.13333333333333333,0.17647058823529413,0.0,0.313,0.0,0.0,0.0,0.29411764705882354,0.058823529411764705,0.0,0.0,0.353,0.853,0.11764705882352941,0.17647058823529413,0.0,0.0,0.0,0.5,0.11764705882352941,0.1111111111111111,0.0,0.25,0.1111111111111111,0.0,0.05555555555555555,0.2222222222222222,0.0,0.05555555555555555,0.0,0.333,0.896,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.563,0.16666666666666666,0.058823529411764705,0.0,0.4,0.11764705882352941,0.0,0.0,0.35294117647058826,0.0,0.058823529411764705,0.058823529411764705,0.471,1.137,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.0,0.667,0.17647058823529413,0.06666666666666667,0.0,0.333,0.13333333333333333,0.0,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.0,0.0,0.467,0.883,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.417,0.0,0.0,0.0,0.462,0.0,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,0.0,0.462,1.154,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,0.692,0.07692307692307693,0.0,0.0,0.286,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.286,1.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.714,0.42857142857142855,0.08333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.333,0.633,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.3,0.16666666666666666
Yankees,D-backs,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.133,0.15789473684210525,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.316,0.449,0.15789473684210525,0.0,0.05263157894736842,0.0,0.0,0.133,0.21052631578947367,0.05,0.0,0.529,0.15,0.0,0.05,0.45,0.0,0.05,0.0,0.6,1.365,0.1,0.2,0.0,0.0,0.0,0.765,0.1,0.05263157894736842,0.0,0.125,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.211,0.398,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.188,0.3157894736842105,0.05555555555555555,0.0,0.267,0.1111111111111111,0.0,0.0,0.2222222222222222,0.05555555555555555,0.0,0.0,0.389,0.722,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.333,0.2777777777777778,0.07142857142857142,0.0,0.214,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.214,0.714,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.5,0.42857142857142855,0.0,0.0,0.2,0.058823529411764705,0.0,0.11764705882352941,0.17647058823529413,0.0,0.0,0.0,0.235,0.435,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.2,0.11764705882352941,0.07142857142857142,0.0,0.4,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.571,1.371,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.8,0.21428571428571427,0.0,0.0,0.333,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.556,0.889,0.3333333333333333,0.0,0.0,0.0,0.0,0.333,0.1111111111111111,0.058823529411764705,0.0,0.438,0.058823529411764705,0.0,0.0,0.4117647058823529,0.0,0.11764705882352941,0.0,0.471,1.346,0.17647058823529413,0.35294117647058826,0.0,0.0,0.0,0.875,0.35294117647058826
